doc_id,row_index,category,matched_keyword,match_position,snippet,snippet_id,statement_class,statement_category,confidence
exxonmobil_5,157,CCUS,ccus,3613,"...d OGCI will
   discuss their merits in different circumstances and work together to create processes that suit each
   jurisdiction and potential project opportunity.

______________________
1 [ HYPERLINK ""https://www.cleanenergyministerial.org/news-clean-energy-ministerial/clean-energy-ministerial-ccus-initiative-
   and-oil-gas-climate"" ]
2 “A hub captures carbon dioxide from several industrial complexes and brings economies of scale by sharing transport and storage infrastructure”

 While this framework is non-binding and voluntary, the CEM CCUS countries and OGCI members wish to express their...",402,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,3863,"...clean-energy-ministerial/clean-energy-ministerial-ccus-initiative-
   and-oil-gas-climate"" ]
2 “A hub captures carbon dioxide from several industrial complexes and brings economies of scale by sharing transport and storage infrastructure”

 While this framework is non-binding and voluntary, the CEM CCUS countries and OGCI members wish to express their intention to work together as follows:

8. CEM CCUS countries and OGCI companies will identify the potential commercial CCUS hub(s) and project(s) for advancement within this collaboration. This includes identifying key actors to be involved, their p...",403,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,3964,"...captures carbon dioxide from several industrial complexes and brings economies of scale by sharing transport and storage infrastructure”

 While this framework is non-binding and voluntary, the CEM CCUS countries and OGCI members wish to express their intention to work together as follows:

8. CEM CCUS countries and OGCI companies will identify the potential commercial CCUS hub(s) and project(s) for advancement within this collaboration. This includes identifying key actors to be involved, their potential responsibilities and roles, as well as the steps in hub/project development. The general rol...",404,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4037,"...nomies of scale by sharing transport and storage infrastructure”

 While this framework is non-binding and voluntary, the CEM CCUS countries and OGCI members wish to express their intention to work together as follows:

8. CEM CCUS countries and OGCI companies will identify the potential commercial CCUS hub(s) and project(s) for advancement within this collaboration. This includes identifying key actors to be involved, their potential responsibilities and roles, as well as the steps in hub/project development. The general roles of both CEM CCUS governments and OGCI members are described as follows...",405,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4283,"...OGCI companies will identify the potential commercial CCUS hub(s) and project(s) for advancement within this collaboration. This includes identifying key actors to be involved, their potential responsibilities and roles, as well as the steps in hub/project development. The general roles of both CEM CCUS governments and OGCI members are described as follows:

a. CEM CCUS Initiative countries' intention is to facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to unde...",406,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4351,"...d project(s) for advancement within this collaboration. This includes identifying key actors to be involved, their potential responsibilities and roles, as well as the steps in hub/project development. The general roles of both CEM CCUS governments and OGCI members are described as follows:

a. CEM CCUS Initiative countries' intention is to facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and en...",407,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4405,".... This includes identifying key actors to be involved, their potential responsibilities and roles, as well as the steps in hub/project development. The general roles of both CEM CCUS governments and OGCI members are described as follows:

a. CEM CCUS Initiative countries' intention is to facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and enablement of, the identified potential CCUS hubs and pr...",408,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4467,"...otential responsibilities and roles, as well as the steps in hub/project development. The general roles of both CEM CCUS governments and OGCI members are described as follows:

a. CEM CCUS Initiative countries' intention is to facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and enablement of, the identified potential CCUS hubs and projects at national and local levels
b. OGCI members intend to...",409,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4609,"...members are described as follows:

a. CEM CCUS Initiative countries' intention is to facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and enablement of, the identified potential CCUS hubs and projects at national and local levels
b. OGCI members intend to provide:
i. Technical and business expertise in CCUS development and operation
ii. An understanding of what is needed from an industry perspec...",410,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4693,"...facilitate CCUS by providing
i. General policy and strategic support for CCUS in their national strategies
ii. Stable and predictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and enablement of, the identified potential CCUS hubs and projects at national and local levels
b. OGCI members intend to provide:
i. Technical and business expertise in CCUS development and operation
ii. An understanding of what is needed from an industry perspective to make CCUS commercially viable
iii. Facilitation of potential corporate finan...",411,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4819,"...dictable regulatory frameworks
iii. Policy mechanisms needed to underpin commerciality of CCUS hubs and projects
iv. Support for, and enablement of, the identified potential CCUS hubs and projects at national and local levels
b. OGCI members intend to provide:
i. Technical and business expertise in CCUS development and operation
ii. An understanding of what is needed from an industry perspective to make CCUS commercially viable
iii. Facilitation of potential corporate financing and investment, as appropriate
iv. Dialogue channels with stakeholders.

9. CEM CCUS countries and OGCI member companies...",412,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,4926,"...jects
iv. Support for, and enablement of, the identified potential CCUS hubs and projects at national and local levels
b. OGCI members intend to provide:
i. Technical and business expertise in CCUS development and operation
ii. An understanding of what is needed from an industry perspective to make CCUS commercially viable
iii. Facilitation of potential corporate financing and investment, as appropriate
iv. Dialogue channels with stakeholders.

9. CEM CCUS countries and OGCI member companies will look for opportunities to engage other interested stakeholders, such as emitting industries which may...",413,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,5082,"...Technical and business expertise in CCUS development and operation
ii. An understanding of what is needed from an industry perspective to make CCUS commercially viable
iii. Facilitation of potential corporate financing and investment, as appropriate
iv. Dialogue channels with stakeholders.

9. CEM CCUS countries and OGCI member companies will look for opportunities to engage other interested stakeholders, such as emitting industries which may form part of a CCUS hub, banks, investors, governments and technology providers. They will invite them to join the efforts through this collaboration as rel...",414,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,5245,"...iable
iii. Facilitation of potential corporate financing and investment, as appropriate
iv. Dialogue channels with stakeholders.

9. CEM CCUS countries and OGCI member companies will look for opportunities to engage other interested stakeholders, such as emitting industries which may form part of a CCUS hub, banks, investors, governments and technology providers. They will invite them to join the efforts through this collaboration as relevant. CEM CCUS countries and OGCI members will regularly review the progress, budget and planning of the collaboration, with the intent to continuously improve it...",415,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,5397,"...and OGCI member companies will look for opportunities to engage other interested stakeholders, such as emitting industries which may form part of a CCUS hub, banks, investors, governments and technology providers. They will invite them to join the efforts through this collaboration as relevant. CEM CCUS countries and OGCI members will regularly review the progress, budget and planning of the collaboration, with the intent to continuously improve it.

CEM CCUS countries and OGCI member companies will work together to accelerate the development of key CCUS hubs. The OGCI “Kickstarter” programme will...",416,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,5556,"...anks, investors, governments and technology providers. They will invite them to join the efforts through this collaboration as relevant. CEM CCUS countries and OGCI members will regularly review the progress, budget and planning of the collaboration, with the intent to continuously improve it.

CEM CCUS countries and OGCI member companies will work together to accelerate the development of key CCUS hubs. The OGCI “Kickstarter” programme will consider, identify and select suitable hubs. We will start with a preliminary short-list of potential hubs and will continue to screen other opportunities as...",417,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,5653,"...through this collaboration as relevant. CEM CCUS countries and OGCI members will regularly review the progress, budget and planning of the collaboration, with the intent to continuously improve it.

CEM CCUS countries and OGCI member companies will work together to accelerate the development of key CCUS hubs. The OGCI “Kickstarter” programme will consider, identify and select suitable hubs. We will start with a preliminary short-list of potential hubs and will continue to screen other opportunities as we progress.

3 The list of potential hubs can be found at www.[website].com

[ PAGE \* MERGEFORM...",418,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,6196,"...l hubs can be found at www.[website].com

[ PAGE \* MERGEFORMAT ]

Confidential • Teesside, the UK: The Clean Gas Project (CGP) could be an anchor project that generates low carbon power 
from gas and/or enables industrial decarbonisation, in one of the UK's largest emitter industrial regions. 
CEM CCUS and OGCI member companies will continue project development collaboration via the UK 
government, and progressively identify lessons learned of this mature project and disseminate to other 
hubs.

• Northern Lights, Norway: An open source network for industrial CO₂ sources on the European continent...",419,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,6615,"...y identify lessons learned of this mature project and disseminate to other 
hubs.

• Northern Lights, Norway: An open source network for industrial CO₂ sources on the European continent. 
Ship transport will enable a range of point sources to store their CO₂ on the Norwegian Continental Shelf. 
CEM CCUS and OGCI member companies will work to reinforce collaboration with Norwegian government 
to promote the project across the North Sea and enable its development.

• Rotterdam, the Netherlands: A project in which CO₂ generated by industry in Rotterdam’s port area is 
captured and stored in empty gas...",420,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,6961,"...inforce collaboration with Norwegian government 
to promote the project across the North Sea and enable its development.

• Rotterdam, the Netherlands: A project in which CO₂ generated by industry in Rotterdam’s port area is 
captured and stored in empty gas fields deep in the North Sea seabed. CEM CCUS and OGCI member 
companies intend to work together to help accelerate and duplicate the Rotterdam project in other areas 
of the Netherlands, including the development of appropriate national policies.

• Gulf Coast, the US: Working to identify large clusters of sources in industrial areas, and sin...",421,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,7386,"...of the Netherlands, including the development of appropriate national policies.

• Gulf Coast, the US: Working to identify large clusters of sources in industrial areas, and sinks in the Permian 
basin, together with potential coalition of stakeholders and a favourable regulatory environment. CEM CCUS 
and OGCI member companies aspire to identify and characterize promising hubs in the regions and develop 
the technical and commercial needs to enable their development.

• Xinjiang, China: The Junggar Basin presents key characteristics for CO₂ storage, and is located nearby to 
important emissions...",422,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,CCUS,CCUS,7704,"...ber companies aspire to identify and characterize promising hubs in the regions and develop 
the technical and commercial needs to enable their development.

• Xinjiang, China: The Junggar Basin presents key characteristics for CO₂ storage, and is located nearby to 
important emissions sources. CEM CCUS and OGCI member companies endeavour to collaborate with 
authorities to set the appropriate regulatory environment and with stakeholders on hubs and project 
identification and feasibility assessment.

As we progress, we will aim to expand our geographical coverage of hubs.",423,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_5,157,Hydrogen,hydrogen,483,"...set of solutions needed to
   create more sustainable low carbon energy and industrial systems in support of the Paris Agreement
   climate goals. It can reduce emissions on a significant scale in both the industrial and power sectors, and
   support the emergence of key technologies, such as clean hydrogen, direct air capture and biomass with
   CCUS, crucial to meet net zero ambitions.

2. Investment in CCUS must be scaled-up urgently to achieve global climate and energy goals. Accelerating
   CCUS will require governments and industry as well as other stakeholders to work collaboratively to
   deve...",424,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,CCUS,CCS,17669,"...ogen                            |            | ✓       |     | ✓  | ✓       | ✓     | ✓     |
| New Transport fuels                   | ✓          | ✓       | ✓   |    | ✓       | ✓     | ✓     |
| - Biofuels                            | ?          | ✓       | ✓   | ✓  | ✓       | ✓     | ✓     |
| CCS                                   | ✓          | ✓       |     | ✓  | ✓       | ✓     | ✓     |
| Commercial Models                     | ✓          |         |     |    |         |       |       |
| - Elect. Trading/Retail               | ✓          | ✓       |     | ✓  | ✓       | ✓     | ✓     |...",425,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,CCUS,Carbon Capture,23044,"...technology innovators.

Assessment of Relative Energy Transition Preparedness (RQ3)

Analysis of Strategic Options for creating new and enhancing low-carbon revenue streams 
in the first component of this work revealed the following main levers for implementation:

• R&D and technology deployment
• Carbon Capture & Storage (CCS)
• alternative transport fuels
    o bio-fuels
    o EV charging
    o Hydrogen, gas for transport, Gas-to-Liquids
• renewable power
    o generation
    o expansion along the value chain
        ▪ trading, retail, storage, grid services, off-grid, access to energy
        ▪ integrat...",426,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,CCUS,CCS,23070,"...sessment of Relative Energy Transition Preparedness (RQ3)

Analysis of Strategic Options for creating new and enhancing low-carbon revenue streams 
in the first component of this work revealed the following main levers for implementation:

• R&D and technology deployment
• Carbon Capture & Storage (CCS)
• alternative transport fuels
    o bio-fuels
    o EV charging
    o Hydrogen, gas for transport, Gas-to-Liquids
• renewable power
    o generation
    o expansion along the value chain
        ▪ trading, retail, storage, grid services, off-grid, access to energy
        ▪ integration and synergi...",427,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,CCUS,CCS,26881,"...risk profile and expectation of returns.

D. Implementation

7. Portfolio Adjustment:
Portfolio adjustment; moving away from higher carbon intensity assets and increasing its weighting
to low-carbon assets.

8. R&D:
R&D programme; commitment to material spending in low-carbon technology, including CCS.

9. Diversification:
How the company is pursuing new low-carbon lines of business.

10. Extension of the Value Chain:
Pursuing business opportunities extending along the renewables & low-carbon value chain;
deploying new commercial & business models to leverage synergies with legacy businesses.

1...",428,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,Hydrogen,Hydrogen,17365,"...sport fuels                   | ✓          | ✓       | ✓   | ✓  | ✓       | ✓     | ✓     |
| - BEV charging                        | ✓          |         | ✓   |    | ✓       | ✓     | ✓     |
| New Transport fuels                   |            | ✓       | ✓   |    | ✓       | ✓     | ✓     |
| - Hydrogen                            |            | ✓       |     | ✓  | ✓       | ✓     | ✓     |
| New Transport fuels                   | ✓          | ✓       | ✓   |    | ✓       | ✓     | ✓     |
| - Biofuels                            | ?          | ✓       | ✓   | ✓  | ✓       | ✓     | ✓     |
| CCS...",429,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,Hydrogen,hydrogen,20805,"...n low-carbon diversification through
these transactions over the past two years or so, potentially more given that not all
transaction financial considerations are disclosed.

Shell’s recently established New Energy division is focused initially on new fuels for
transport, including bio-fuels, gas, hydrogen and battery electric vehicles, as well as
electricity generation, trading and supply, and optimisation of supply and demand, from
wind, solar and natural gas. Further acquisitions and investments have also been made in
storage, mini-grids, distributed energy and off-grid solutions, as Shell seeks t...",430,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,Hydrogen,hydrogen,22367,"...The company’s R&D programme and its commitment to material R&D spending 
    in low-carbon technologies, demonstration projects and early-stage commercial 
    deployment.
• Diversification:
  o How the company is pursuing new low-carbon lines of business, including 
    transport fuels (bio-fuels, hydrogen, EV charging or other) and renewable 
    power (solar, wind, hydro, geothermal).
• Extension of the Value Chain:
  o How the company is pursuing business opportunities extending along the 
    renewables & low-carbon value chain and deploying new business models.
• Partnership & Venturing:
  o How...",431,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_6,158,Hydrogen,Hydrogen,23145,"...tegic Options for creating new and enhancing low-carbon revenue streams 
in the first component of this work revealed the following main levers for implementation:

• R&D and technology deployment
• Carbon Capture & Storage (CCS)
• alternative transport fuels
    o bio-fuels
    o EV charging
    o Hydrogen, gas for transport, Gas-to-Liquids
• renewable power
    o generation
    o expansion along the value chain
        ▪ trading, retail, storage, grid services, off-grid, access to energy
        ▪ integration and synergies with new and existing businesses
            • customer base, legacy infrastr...",432,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,791,"...7:30-9:30am - OGCI Steering Committee

Agenda
1. Welcome and Competition Law briefing; Minutes of 9th of July call – comments; Objective of call
2. Climate Investments Update
3. September CEO Event & Narrative
4. September Announcement package and Statement on responding to the climate challenge
5. CCUS Kickstarter & CCUS CEM OGCI Joint Declaration

ExxonMobil Objectives for CEOSC Meeting
1. Align on objectives and scope of OGCI engagements and CEO events during Climate Week.
2. Incorporate remaining critical edits (summarized below) into September announcements, statements, and annual report. Che...",433,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,810,"...Steering Committee

Agenda
1. Welcome and Competition Law briefing; Minutes of 9th of July call – comments; Objective of call
2. Climate Investments Update
3. September CEO Event & Narrative
4. September Announcement package and Statement on responding to the climate challenge
5. CCUS Kickstarter & CCUS CEM OGCI Joint Declaration

ExxonMobil Objectives for CEOSC Meeting
1. Align on objectives and scope of OGCI engagements and CEO events during Climate Week.
2. Incorporate remaining critical edits (summarized below) into September announcements, statements, and annual report. Chevron has expressed...",434,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,2986,"...and narrative were worked by OGCI staff, independent of the Communications TF (CTF). Only recently has the CTF been engaged on the details of the announcement and engagement planning.
• OGCI staff initiated negotiations with the Climate Energy Ministerial (CEM) without prior endorsement of ExCom or CCUS WS. They then drafted a joint CEM/OGCI declaration on accelerating the CCUS industry. Member companies have expended significant effort to restructure the initial agreement/declaration to be acceptable to member companies. Further, the initial agreement was drafted without any involvement from the...",435,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,3062,"...F (CTF). Only recently has the CTF been engaged on the details of the announcement and engagement planning.
• OGCI staff initiated negotiations with the Climate Energy Ministerial (CEM) without prior endorsement of ExCom or CCUS WS. They then drafted a joint CEM/OGCI declaration on accelerating the CCUS industry. Member companies have expended significant effort to restructure the initial agreement/declaration to be acceptable to member companies. Further, the initial agreement was drafted without any involvement from the CCUS WS or Legal TF.

1 Draft – For Discussion Purposes Only
Privileged and...",436,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,3290,"...WS. They then drafted a joint CEM/OGCI declaration on accelerating the CCUS industry. Member companies have expended significant effort to restructure the initial agreement/declaration to be acceptable to member companies. Further, the initial agreement was drafted without any involvement from the CCUS WS or Legal TF.

1 Draft – For Discussion Purposes Only
Privileged and Confidential, Prepared under Supervision of Legal Counsel

 Agenda Item                                   Materials

Agenda Item 1:
1a. Welcome and Competition Law Briefing/Agenda

1b. July 9th Meeting Minutes

Agenda Item 2: Cl...",437,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,5394,"...port of OGCI Staff and
format, topics and expectations for CEO         align with ExCom.
engagement. Other companies are 
supportive of the overall approach and 
similar to EM, awaiting details. 

The current list of announcement topics          There is lack of clarity and specificity on 
includes CCUS KickStarter, CI                              the planned engagements around these
Investments, methane progress, ADNOC        topics and narratives. Request that the
joining OGCI, CCS OGCI “Clean Energy               details be worked and finalized with
Ministerial declaration, alignment on...",438,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCS,5579,"...details. 

The current list of announcement topics          There is lack of clarity and specificity on 
includes CCUS KickStarter, CI                              the planned engagements around these
Investments, methane progress, ADNOC        topics and narratives. Request that the
joining OGCI, CCS OGCI “Clean Energy               details be worked and finalized with
Ministerial declaration, alignment on                 CTF and ExCom with support from
carbon intensity metrics and statement            OGCI Staff, WS, and TF as appropriate.
on responding to climate challenge.

Methane – Focus o...",439,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,6445,"...ent of a specific target be
have submitted 2025 target.  EM is also           removed from all narratives and
working with Chevron on reviewing                   announcements, consistent with prior
industry analysis and comparison vs.               CEO-SC guidance.
2017 baseline carbon intensity.

CCUS KickStarter & CEM Declaration –           Support further refinement at the WS
Narrative and Declaration need further           level.
refinement by WS and review with
ExCom.

Transportation – Need ExCom/CEOSC             Express concern that reduction activities
alignment.  Premature to share 2020...",440,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,11100,"...y narrative also
mentions expanding scope to
include the downstream which could
imply that we will commit to a target
for downstream. Members are not
yet aligned on including
downstream in the intensity targets.
OGCI staff advocating for this
language and believes it is consistent
with CEOSC ask.
• CCUS Kickstart narrative needs
refinement by CCUS WS. The

concept of ‘getting five emerging
hubs into operation and capturing a
specified volume’ needs further
discussion at WS and review by
ExCom.

Recommendation for CEOSC
Discussion

Direct OGCI Staff to work with ExCom
and CTF to further enhance and...",441,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,11145,"...include the downstream which could
imply that we will commit to a target
for downstream. Members are not
yet aligned on including
downstream in the intensity targets.
OGCI staff advocating for this
language and believes it is consistent
with CEOSC ask.
• CCUS Kickstart narrative needs
refinement by CCUS WS. The

concept of ‘getting five emerging
hubs into operation and capturing a
specified volume’ needs further
discussion at WS and review by
ExCom.

Recommendation for CEOSC
Discussion

Direct OGCI Staff to work with ExCom
and CTF to further enhance and
appropriately align on content.

• Includes...",442,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,11905,"...as
approved by CEOSC per Aramco’s
ask during December 2018 CEOSC
meeting, contrary to meeting
minutes. 
Agenda Item

4b. Statement on responding to the climate challenge

Comments reflected here are critical areas. The attachment includes additional EM input on other important areas

Agenda Item 5:
CCUS Kickstarter & CCUS CEM OGCI Joint Declaration

Other Materials

Governance Proposal

Draft Annual Report


Materials

Att2 with remaining EM input


EM Position and Actions

• Need to remove reference to Paris Agreement as support for the Paris Agreement goals and member company advocacy are separa...",443,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCUS,11924,"...C per Aramco’s
ask during December 2018 CEOSC
meeting, contrary to meeting
minutes. 
Agenda Item

4b. Statement on responding to the climate challenge

Comments reflected here are critical areas. The attachment includes additional EM input on other important areas

Agenda Item 5:
CCUS Kickstarter & CCUS CEM OGCI Joint Declaration

Other Materials

Governance Proposal

Draft Annual Report


Materials

Att2 with remaining EM input


EM Position and Actions

• Need to remove reference to Paris Agreement as support for the Paris Agreement goals and member company advocacy are separate concepts and are...",444,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
exxonmobil_sept_10,162,CCUS,CCS,12701,"...Support for Paris Agreement is already mentioned in Announcement Package.
• Need to remove language that potentially commits members to enhanced climate-related governance, strategy, risk management, and performance metrics and targets; language is not consistent with the Vatican statements.

Att3

CCS OGCI and Clean Energy Ministerial Declaration – Draft Declaration needs further refinement to emphasize the need for supportive policy and economic incentives versus creation of hubs. Will be further refined by CCUS WS.

Att4
Governance changes appears to be more on organization changes as a means...",445,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
